dataset,condition,chamber,Individual,genotype,location,num_leaves,plant_width,longest_leaf_length,plant_height,planting_date,rosette_id,status,rep,round,date,DAP,relative_dap
temp,16,15,14.2_NYCbulk_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,cf,NG,1,4,3/29/24,52,0.7123287671232876
temp,16,15,14.2_NYCbulk_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,cf,NG,1,4,4/1/24,55,0.7534246575342466
temp,16,15,14.2_NYCbulk_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,cf,NG,1,4,1-Apr,58,0.7945205479452054
temp,16,15,14.2_NYCbulk_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,cf,NG,1,4,9-Apr,63,0.863013698630137
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,14-Feb,8,0.1095890410958904
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,2/19/24,13,0.1780821917808219
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,26-Feb,20,0.273972602739726
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,28-Feb,22,0.3013698630136986
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,4-Mar,27,0.3698630136986301
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,11-Mar,34,0.4657534246575342
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,15-Mar,38,0.5205479452054794
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,18-Mar,41,0.5616438356164384
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,20-Mar,43,0.589041095890411
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,25-Mar,48,0.6575342465753424
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,3/29/24,52,0.7123287671232876
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,4/1/24,55,0.7534246575342466
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,1-Apr,58,0.7945205479452054
temp,16,15,14.2_15_16_rep3,NY_09,NYC,0,0,0,0,2/6/24,cw,NG,3,4,9-Apr,63,0.863013698630137
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,14-Feb,8,0.1095890410958904
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,2/19/24,13,0.1780821917808219
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,26-Feb,20,0.273972602739726
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,28-Feb,22,0.3013698630136986
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,4-Mar,27,0.3698630136986301
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,11-Mar,34,0.4657534246575342
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,15-Mar,38,0.5205479452054794
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,18-Mar,41,0.5616438356164384
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,20-Mar,43,0.589041095890411
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,25-Mar,48,0.6575342465753424
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,3/29/24,52,0.7123287671232876
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,4/1/24,55,0.7534246575342466
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,1-Apr,58,0.7945205479452054
temp,16,15,14.2_15_16_rep1,NY_09,NYC,0,0,0,0,2/6/24,da,NG,1,4,9-Apr,63,0.863013698630137
temp,20,8,14.2_NYCbulk_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,dh,NG,2,4,14-Feb,8,0.1095890410958904
temp,20,8,14.2_NYCbulk_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,dh,NG,2,4,2/19/24,13,0.1780821917808219
temp,20,8,14.2_NYCbulk_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,dh,NG,2,4,26-Feb,20,0.273972602739726
temp,20,8,14.2_NYCbulk_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,dh,NG,2,4,28-Feb,22,0.3013698630136986
temp,20,8,14.2_NYCbulk_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,dh,NG,2,4,4-Mar,27,0.3698630136986301
temp,20,8,14.2_NYCbulk_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,dl,NG,1,4,14-Feb,8,0.1095890410958904
temp,20,8,14.2_NYCbulk_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,dl,NG,1,4,2/19/24,13,0.1780821917808219
temp,20,8,14.2_NYCbulk_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,dl,NG,1,4,26-Feb,20,0.273972602739726
temp,20,8,14.2_NYCbulk_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,dl,NG,1,4,28-Feb,22,0.3013698630136986
temp,20,8,14.2_NYCbulk_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,dl,NG,1,4,4-Mar,27,0.3698630136986301
temp,20,8,14.2_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,ek,NG,1,4,14-Feb,8,0.1095890410958904
temp,20,8,14.2_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,ek,NG,1,4,2/19/24,13,0.1780821917808219
temp,20,8,14.2_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,ek,NG,1,4,26-Feb,20,0.273972602739726
temp,20,8,14.2_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,ek,NG,1,4,28-Feb,22,0.3013698630136986
temp,20,8,14.2_8_20_rep1,NY_09,NYC,0,0,0,0,2/6/24,ek,NG,1,4,4-Mar,27,0.3698630136986301
temp,20,8,14.2_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,el,NG,2,4,14-Feb,8,0.1095890410958904
temp,20,8,14.2_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,el,NG,2,4,2/19/24,13,0.1780821917808219
temp,20,8,14.2_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,el,NG,2,4,26-Feb,20,0.273972602739726
temp,20,8,14.2_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,el,NG,2,4,28-Feb,22,0.3013698630136986
temp,20,8,14.2_8_20_rep2,NY_09,NYC,0,0,0,0,2/6/24,el,NG,2,4,4-Mar,27,0.3698630136986301
temp,20,8,14.2_8_20_rep3,NY_09,NYC,0,0,0,0,2/6/24,em,NG,3,4,14-Feb,8,0.1095890410958904
temp,20,8,14.2_8_20_rep3,NY_09,NYC,0,0,0,0,2/6/24,em,NG,3,4,2/19/24,13,0.1780821917808219
temp,20,8,14.2_8_20_rep3,NY_09,NYC,0,0,0,0,2/6/24,em,NG,3,4,26-Feb,20,0.273972602739726
temp,20,8,14.2_8_20_rep3,NY_09,NYC,0,0,0,0,2/6/24,em,NG,3,4,28-Feb,22,0.3013698630136986
temp,20,8,14.2_8_20_rep3,NY_09,NYC,0,0,0,0,2/6/24,em,NG,3,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,aq,G,3,4,14-Feb,8,0.1095890410958904
temp,30,17,14.2_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,aq,G,3,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_17_30_rep3,NY_09,NYC,2,0,0,0,2/6/24,aq,G,3,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_17_30_rep3,NY_09,NYC,4,0.8,0,0,2/6/24,aq,G,3,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_17_30_rep3,NY_09,NYC,4,0.9,0.4,0.4,2/6/24,aq,G,3,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep3,NY_09,NYC,7,2.6,0.9,1.2,2/6/24,aq,G,3,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_17_30_rep3,NY_09,NYC,8,3.2,1.8,1.5,2/6/24,aq,G,3,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_17_30_rep3,NY_09,NYC,10,3.7,1.8,2.2,2/6/24,aq,G,3,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_17_30_rep3,NY_09,NYC,10,7,4.2,2.2,2/6/24,aq,G,3,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_17_30_rep3,NY_09,NYC,12,8.7,4.4,3.3,2/6/24,aq,G,3,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_17_30_rep3,NY_09,NYC,14,15.8,4.4,4,2/6/24,aq,G,3,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_17_30_rep3,NY_09,NYC,15,17.3,6.1,6.6,2/6/24,aq,G,3,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_17_30_rep3,NY_09,NYC,15,17.3,6.8,6.6,2/6/24,aq,G,3,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_17_30_rep3,NY_09,NYC,21,21.3,8,7.8,2/6/24,aq,H,3,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_17_30_rep2,NY_09,NYC,2,0,0,0,2/6/24,ar,G,2,4,14-Feb,8,0.1095890410958904
temp,30,17,14.2_17_30_rep2,NY_09,NYC,2,0,0,0,2/6/24,ar,G,2,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,4,1.1,0,0.8,2/6/24,ar,G,2,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,5,1.5,0.6,1,2/6/24,ar,G,2,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,6,2.1,0.7,1,2/6/24,ar,G,2,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,10,4.1,1.9,2.1,2/6/24,ar,G,2,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,11,8.9,4.4,2.8,2/6/24,ar,G,2,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,11,8.2,3.3,3.4,2/6/24,ar,G,2,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,12,13.1,6.3,6.2,2/6/24,ar,G,2,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,15,18.7,7.1,5.2,2/6/24,ar,G,2,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,17,22,11.3,8.4,2/6/24,ar,G,2,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,20,20.7,8.4,9.6,2/6/24,ar,G,2,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,22,18.9,5,4.7,2/6/24,ar,G,2,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_17_30_rep2_p1,NY_09,NYC,22,17.8,7.5,5.5,2/6/24,ar,H,2,4,9-Apr,63,0.863013698630137
temp,30,17,142_17_30_rep1,NY_09,NYC,2,0,0,0,2/6/24,ax,G,1,4,14-Feb,8,0.1095890410958904
temp,30,17,142_17_30_rep1,NY_09,NYC,4,1.2,0,0,2/6/24,ax,G,1,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_17_30_rep1,NY_09,NYC,4,1.8,0.6,2,2/6/24,ax,G,1,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,4,2,0.6,2,2/6/24,ax,G,1,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,4,2,0.9,2,2/6/24,ax,G,1,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,5,1.8,0.9,0.4,2/6/24,ax,G,1,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,6,2.1,1.2,0.6,2/6/24,ax,G,1,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,7,2.1,1.2,0,2/6/24,ax,G,1,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,8,3.2,2.3,1.3,2/6/24,ax,G,1,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,9,4.3,2.3,2.3,2/6/24,ax,G,1,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,9,5.1,4,2.6,2/6/24,ax,G,1,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,9,6.4,4,3.6,2/6/24,ax,H,1,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,0,0,0,0,2/6/24,ax,G,1,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_17_30_rep1_p1,NY_09,NYC,0,0,0,0,2/6/24,ax,G,1,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_NYCbulk_17_30_rep2,NY_09,NYC,2,0,0,0,2/6/24,bd,G,2,4,14-Feb,8,0.1095890410958904
temp,30,17,14.2_NYCbulk_17_30_rep2,NY_09,NYC,2,0,0,0,2/6/24,bd,G,2,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_NYCbulk_17_30_rep2,NY_09,NYC,5,1.3,0,0.6,2/6/24,bd,G,2,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,6,1.6,0.5,0.9,2/6/24,bd,G,2,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,7,2.6,0.8,1.4,2/6/24,bd,G,2,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,10,6.4,2.4,1.7,2/6/24,bd,G,2,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,12,10.6,6.1,3.3,2/6/24,bd,G,2,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,12,10.4,6.1,3.3,2/6/24,bd,G,2,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,14,17.2,9.2,8,2/6/24,bd,G,2,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,17,19.1,9.2,8,2/6/24,bd,G,2,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,19,20.8,10.4,9,2/6/24,bd,H,2,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,14-Feb,8,0.1095890410958904
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_NYCbulk_17_30_rep1,NY_09,NYC,0,0,0,0,2/6/24,bh,NG,1,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,14-Feb,8,0.1095890410958904
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,2/19/24,13,0.1780821917808219
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_NYCbulk_17_30_rep3,NY_09,NYC,0,0,0,0,2/6/24,bq,NG,3,4,9-Apr,63,0.863013698630137
temp,30,15,14.2_NYCbulk_15_16_rep2,NY_09,NYC,0,0,0,0,2/6/24,br,NG,2,4,4/1/24,55,0.7534246575342466
temp,30,15,14.2_NYCbulk_15_16_rep2,NY_09,NYC,0,0,0,0,2/6/24,br,NG,2,4,1-Apr,58,0.7945205479452054
temp,30,15,14.2_NYCbulk_15_16_rep2,NY_09,NYC,0,0,0,0,2/6/24,br,NG,2,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,2,0,0,0,2/6/24,ev,G,2.2,4,26-Feb,20,0.273972602739726
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,2,0,0,0,2/6/24,ev,G,2.2,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,2,0,0,0,2/6/24,ev,G,2.2,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,4,0,0,0,2/6/24,ev,G,2.2,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,6,1,0.6,0,2/6/24,ev,G,2.2,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,7,1.6,0.4,0,2/6/24,ev,G,2.2,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,7,2,1.2,1,2/6/24,ev,G,2.2,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,6,3.9,1.5,0.8,2/6/24,ev,G,2.2,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,8,7.7,4.7,3,2/6/24,ev,G,2.2,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,10,6.1,2.3,4,2/6/24,ev,G,2.2,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,9,4.6,1.4,2.3,2/6/24,ev,G,2.2,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_17_30_rep2_p2,NY_09,NYC,9,4,2.8,3.3,2/6/24,ev,H,2.2,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,7,2.9,1.1,2,2/6/24,fb,G,1.2,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,9,4,1.4,2.3,2/6/24,fb,G,1.2,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,12,8.1,3.6,3.2,2/6/24,fb,G,1.2,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,13,11.3,6.3,3.2,2/6/24,fb,G,1.2,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,14,10.5,6.3,3.5,2/6/24,fb,G,1.2,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,13,15.7,9,6,2/6/24,fb,G,1.2,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,18,16.2,9,6.5,2/6/24,fb,G,1.2,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,18,22.4,11.1,10.3,2/6/24,fb,G,1.2,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,22,16.6,11.1,10.3,2/6/24,fb,H,1.2,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,0,0,0,0,2/6/24,fb,PH,1.2,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_17_30_rep1_p2,NY_09,NYC,0,0,0,0,2/6/24,fb,PH,1.2,4,9-Apr,63,0.863013698630137
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,2,0,0,0,2/6/24,fc,GD,2.2,4,28-Feb,22,0.3013698630136986
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,4-Mar,27,0.3698630136986301
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,11-Mar,34,0.4657534246575342
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,15-Mar,38,0.5205479452054794
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,18-Mar,41,0.5616438356164384
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,20-Mar,43,0.589041095890411
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,25-Mar,48,0.6575342465753424
temp,30,17,14.2_NYCbulk_17_30_rep2_p2,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,3/29/24,52,0.7123287671232876
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,24,19.3,7.1,7.2,2/6/24,fc,GD,2.2,4,4/1/24,55,0.7534246575342466
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,1-Apr,58,0.7945205479452054
temp,30,17,14.2_NYCbulk_17_30_rep2_p1,NY_09,NYC,0,0,0,0,2/6/24,fc,GD,2.2,4,9-Apr,63,0.863013698630137
temp,20,8,11.154_8_20_rep2,NY_65,NYC,4,0,0,0,3/29/24,fh,G,2,5,18-Apr,20,0.29850746268656714
temp,20,8,11.154_8_20_rep2,NY_65,NYC,8,4.6,1.9,2.7,3/29/24,fh,G,2,5,26-Apr,28,0.417910447761194
temp,20,8,11.154_8_20_rep2,NY_65,NYC,11,8.9,3.8,3.5,3/29/24,fh,G,2,5,29-Apr,31,0.4626865671641791
temp,20,8,11.154_8_20_rep2,NY_65,NYC,13,13,5.1,4.5,3/29/24,fh,G,2,5,2-May,34,0.5074626865671642
temp,20,8,11.154_8_20_rep2,NY_65,NYC,16,14.8,6.3,4.5,3/29/24,fh,G,2,5,6-May,38,0.5671641791044776
temp,20,8,11.154_8_20_rep2,NY_65,NYC,16,14.8,6.5,4.8,3/29/24,fh,H,2,5,9-May,41,0.6119402985074627
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,13-May,45,0.6716417910447762
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,16-May,48,0.7164179104477612
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,20-May,52,0.7761194029850746
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,23-May,55,0.8208955223880597
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,29-May,61,0.9104477611940298
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,31-May,63,0.9402985074626866
temp,20,8,11.154_8_20_rep2,NY_65,NYC,0,0,0,0,3/29/24,fh,PH,2,5,4-Jun,67,1
temp,20,8,11.154_8_20_rep3,NY_65,NYC,4,0,0,0,3/29/24,fi,G,3,5,18-Apr,20,0.29850746268656714
